CDate	cell_name	CELL	bcchno	bsic	TCH	tchnum
2015-12-23 00:00:00	时代科技P1	28DA161	574	51	574,557,536,543	4
2015-12-23 00:00:00	时代科技P2	28DA162	550	4	550,522,531,540	4
2015-12-23 00:00:00	塘家村二D1	G1D3341	572	34	572,531,533,546	4
2015-12-23 00:00:00	塘家村二D2	G1D3342	604	7	604,579,608,565,610,635	6
2015-12-23 00:00:00	塘家村二D3	G1D3343	602	44	602,512,595,522,528,537	6
2015-12-23 00:00:00	樟坑一区M1	50GG611	56	45	56,51,59,65,18,25,29,37	8
2015-12-23 00:00:00	樟坑一区M2	50GG612	80	55	80,1,6,71,27,41	6
2015-12-23 00:00:00	樟坑一区M3	50GG613	68	75	68,10,15,47,53,93,23,39	8
2015-12-23 00:00:00	龙城星河L1	55GD451	56	12	56,65,81,22,38	5
2015-12-23 00:00:00	龙城星河L2	55GD452	43	13	43,2,8,13,24,26	6
2015-12-23 00:00:00	龙城星河P1	55DD311	580	21	580,567,545,554	4
2015-12-23 00:00:00	龙城星河P2	55DD312	564	27	564,522,534	3
2015-12-23 00:00:00	江胜大厦L4	14GB374	74	76	74,26	2
2015-12-23 00:00:00	信义广场L3	30GA263	46	12	46,20,35	3
2015-12-23 00:00:00	信义广场L4	30GA264	31	66	31,24,26	3
2015-12-23 00:00:00	宝安供电L0	52GB390	78	50	78,30	2
2015-12-23 00:00:00	宝安商厦l0	40GA420	56	76	56,51,36,40	4
2015-12-23 00:00:00	碧家村M1	59GB341	94	72	94,36,24,45	4
2015-12-23 00:00:00	碧家村M2	59GB342	72	30	72,59,81,18	4
2015-12-23 00:00:00	碧家村M3	59GB343	74	13	74,1,85,87	4
2015-12-23 00:00:00	布龙上芬M1	03GB501	54	62	54,81,34,36	4
2015-12-23 00:00:00	布龙上芬M2	03GB502	66	71	66,3,22,41	4
2015-12-23 00:00:00	布龙上芬M3	03GB503	68	24	68,12,20,44	4
2015-12-23 00:00:00	东海商业街道D1	28DA231	606	24	606,557,561,609,523	5
2015-12-23 00:00:00	东海商业街道D2	28DA232	596	52	596,619,621,530	4
2015-12-23 00:00:00	光明景鸿d1	59DB231	570	6	570,515,557,565,535,548	6
2015-12-23 00:00:00	光明景鸿d2	59DB232	594	17	594,513,543,545	4
2015-12-23 00:00:00	光明景鸿d3	59DB233	568	53	568,520,585,616,522,529	6
2015-12-23 00:00:00	海滨福荣L0	31GA650	50	64	50,38,20,32	4
2015-12-23 00:00:00	金叶名苑L0	39GA640	46	17	46,42	2
2015-12-23 00:00:00	景田上层D1	38DA081	566	17	566,585,530,539	4
2015-12-23 00:00:00	李朗工业d1	07DA481	570	60	570,575,525,527	4
2015-12-23 00:00:00	李朗工业d2	07DA482	586	15	586,514,535,538	4
2015-12-23 00:00:00	李朗工业d3	07DA483	602	26	602,516,518,523,531,543	6
2015-12-23 00:00:00	梅龙绿化D1	48DD201	578	11	578,628,631,534,542,545	6
2015-12-23 00:00:00	梅龙绿化D2	48DD202	600	66	600,518,524,540	4
2015-12-23 00:00:00	梅龙绿化D3	48DD203	582	22	582,623,625,528,532,537	6
2015-12-23 00:00:00	南光街道d1	36DB071	584	57	584,517,533,546	4
2015-12-23 00:00:00	南光街道d2	36DB072	574	72	574,531,538	3
2015-12-23 00:00:00	南光街道d3	36DB073	558	33	558,589,529,554	4
2015-12-23 00:00:00	南新酒店L0	26GA470	60	7	60,38	2
2015-12-23 00:00:00	上坑东D1	17DB331	596	10	596,617,533,542	4
2015-12-23 00:00:00	上坑东D2	17DB332	600	52	600,512,557,522,524,538	6
2015-12-23 00:00:00	上坑东D3	17DB333	576	60	576,619,621,528,546,555	6
2015-12-23 00:00:00	新车管所L0	04GB450	50	25	50,53,75,47,71,73	6
2015-12-23 00:00:00	夏村二m1	43GB231	66	27	66,53,22,38	4
2015-12-23 00:00:00	夏村二m2	43GB232	60	13	60,5,51,85,18,63	6
2015-12-23 00:00:00	夏村二m3	43GB233	56	52	56,15,2,12	4
2015-12-23 00:00:00	新塘工业M1	56GA281	62	5	62,91,34	3
2015-12-23 00:00:00	新塘工业M2	56GA282	56	64	56,67,44	3
2015-12-23 00:00:00	新塘工业M3	56GA283	70	11	70,7,23,30	4
2015-12-23 00:00:00	粤海金融P1	25DA191	570	25	570,526	2
2015-12-23 00:00:00	粤海金融P2	25DA192	574	74	574,545	2
2015-12-23 00:00:00	百货广场P1	27DA391	584	75	584,573,597,608,530,533	6
2015-12-23 00:00:00	百货广场P2	27DA392	547	50	547,541	2
2015-12-23 00:00:00	百货广场P3	27DA393	564	32	564,553,523,537	4
2015-12-23 00:00:00	百货广场P4	27DA394	544	7	544,556,526,528	4
2015-12-23 00:00:00	比克电池l1	53GE281	56	62	56,32,36	3
2015-12-23 00:00:00	比克电池l2	53GE282	48	24	48,11,15,44	4
2015-12-23 00:00:00	比克电池l3	53GE283	46	36	46,30	2
2015-12-23 00:00:00	比克电池p1	53DE101	576	10	576,540	2
2015-12-23 00:00:00	比克电池p2	53DE102	604	10	604,542	2
2015-12-23 00:00:00	东港印象L1	49GC211	16	20	16,32	2
2015-12-23 00:00:00	东港印象L2	49GC212	50	56	50,42	2
2015-12-23 00:00:00	东港印象L3	49GC213	94	16	94,83	2
2015-12-23 00:00:00	东港印象L4	49GC214	46	64	46,19	2
2015-12-23 00:00:00	东港印象L5	49GC215	13	31	13,35	2
2015-12-23 00:00:00	东港印象L6	49GC216	54	51	54,89	2
2015-12-23 00:00:00	国宾酒店L0	05GA750	50	44	50,53	2
2015-12-23 00:00:00	化工大厦L0	53GH790	31	67	31,36	2
2015-12-23 00:00:00	坪山微芯M1	53GF551	48	46	48,30,20,34	4
2015-12-23 00:00:00	坪山微芯M2	53GF552	68	61	68,92,23,25	4
2015-12-23 00:00:00	坪山微芯M3	53GF553	66	22	66,27,45	3
2015-12-23 00:00:00	雅园步行D1	24DB241	566	14	566,611,614,620,529,541,543,552	8
2015-12-23 00:00:00	雅园步行D2	24DB242	594	33	594,629,533,535	4
2015-12-23 00:00:00	布美凯龙l1	24GA031	43	55	43,24,35	3
2015-12-23 00:00:00	布美凯龙l2	24GA032	78	64	78,27	2
2015-12-23 00:00:00	甘坑工业D1	17DB341	602	40	602,631,542,545	4
2015-12-23 00:00:00	甘坑工业D2	17DB342	586	53	586,571,616,532,534	5
2015-12-23 00:00:00	甘坑工业D3	17DB343	558	36	558,597,536,552	4
2015-12-23 00:00:00	龙富士北D1	17DA121	584	25	584,587,629,631,536,549	6
2015-12-23 00:00:00	龙富士北D2	17DA122	576	17	576,517,569,530,542,552	6
2015-12-23 00:00:00	龙富士北D3	17DA123	580	15	580,599,526,534	4
2015-12-23 00:00:00	龙岗中专M1	53GD651	54	36	54,17,34,22,26,30	6
2015-12-23 00:00:00	龙岗中专M2	53GD652	58	65	58,75,85,32,38,45	6
2015-12-23 00:00:00	龙岗中专M3	53GD653	48	2	48,11,61,20,24,41	6
2015-12-23 00:00:00	华驰小区L1	59GA451	46	21	46,6,34	3
2015-12-23 00:00:00	华驰小区L2	59GA452	16	23	16,18	2
2015-12-23 00:00:00	华驰小区L3	59GA453	66	70	66,81,20	3
2015-12-23 00:00:00	华驰小区L4	59GA454	72	10	72,61,36,40	4
2015-12-23 00:00:00	华驰小区L5	59GA455	13	32	13,2,24,27	4
2015-12-23 00:00:00	南景新村北l1	50GG621	80	72	80,17,69	3
2015-12-23 00:00:00	南景新村北l2	50GG622	54	57	54,51	2
2015-12-23 00:00:00	南景新村北p1	50DG361	582	37	582,553,523,538	4
2015-12-23 00:00:00	南景新村北p2	50DG362	560	14	560,536	2
2015-12-23 00:00:00	南景新村北p3	50DG363	602	71	602,540	2
2015-12-23 00:00:00	南景新村东l1	50GG631	60	63	60,1,21	3
2015-12-23 00:00:00	南景新村东l2	50GG632	72	57	72,83,23	3
2015-12-23 00:00:00	南景新村东l3	50GG633	28	42	28,8,36	3
2015-12-23 00:00:00	南景新村东p1	50DG371	566	64	566,543	2
2015-12-23 00:00:00	南景新村东p2	50DG372	570	73	570,530,532	3
2015-12-23 00:00:00	南景新村东p3	50DG373	578	34	578,609	2
2015-12-23 00:00:00	南景新村西l1	50GG641	48	57	48,25	2
2015-12-23 00:00:00	南景新村西l2	50GG642	62	35	62,42	2
2015-12-23 00:00:00	南景新村西p1	50DG381	576	23	576,549,555	3
2015-12-23 00:00:00	南景新村西p2	50DG382	600	63	600,534	2
2015-12-23 00:00:00	清华东路M1	48GC341	84	32	84,88,7,27	4
2015-12-23 00:00:00	清华东路M2	48GC342	72	12	72,86,21,36	4
2015-12-23 00:00:00	清华东路M3	48GC343	70	47	70,24,40	3
2015-12-23 00:00:00	新亚洲P0	15DA330	588	63	588,585,612,618,526,532,549,555	8
2015-12-23 00:00:00	坪地富临D1	51DC211	562	5	562,589,543,545	4
2015-12-23 00:00:00	坪地富临D2	51DC212	580	24	580,518,529,536	4
2015-12-23 00:00:00	坪地富临D3	51DC213	564	7	564,575,522,551	4
2015-12-23 00:00:00	嘉熙业L1	50GG651	68	72	68,61,23,34	4
2015-12-23 00:00:00	嘉熙业L2	50GG652	80	75	80,31,49,77,20,40	6
2015-12-23 00:00:00	嘉熙业P0	50DG390	560	30	560,522,531,543	4
2015-12-23 00:00:00	东晓马山L3	18GB153	48	62	48,85,30	3
2015-12-23 00:00:00	东晓马山L4	18GB154	46	43	46,16,20,33	4
2015-12-23 00:00:00	东晓马山L5	18GB155	62	54	62,6,10	3
2015-12-23 00:00:00	东晓马山L6	18GB156	58	31	58,28,38,75	4
2015-12-23 00:00:00	东晓马山L7	18GB157	13	26	13,71,25,27	4
2015-12-23 00:00:00	东晓马山L8	18GB158	64	5	64,93,42	3
2015-12-23 00:00:00	时代科技L1	28GA091	78	16	78,27,37	3
2015-12-23 00:00:00	时代科技L2	28GA092	76	12	76,41,65,25,29	5
2015-12-23 00:00:00	布龙上塘D1	03DB361	570	54	570,605,540,555	4
2015-12-23 00:00:00	布龙上塘D2	03DB362	588	10	588,573,603,607,530,532	6
2015-12-23 00:00:00	布龙上塘D3	03DB363	598	37	598,613,619,526,535,537	6
2015-12-23 00:00:00	公明根玉D1	G1D4031	592	45	592,557,612,522,532,534	6
2015-12-23 00:00:00	公明根玉D2	G1D4032	568	70	568,575,539,551,528,530,537,546	8
2015-12-23 00:00:00	公明根玉D3	G1D4033	596	20	596,629,632,543,554	5
2015-12-23 00:00:00	联动科技L1	13GB641	80	67	80,71,23,26	4
2015-12-23 00:00:00	龙华国税L0	50GF390	13	63	13,1,4,18	4
2015-12-23 00:00:00	平湖星宇M1	47GE321	76	43	76,1,12,55,18,45	6
2015-12-23 00:00:00	平湖星宇M2	47GE322	66	17	66,15,59,21,25	5
2015-12-23 00:00:00	平湖星宇M3	47GE323	70	30	70,49,4,32	4
2015-12-23 00:00:00	茜坑村M1	08GB011	58	53	58,87,40,44	4
2015-12-23 00:00:00	茜坑村M2	08GB012	48	34	48,89,20,30	4
2015-12-23 00:00:00	茜坑村M3	08GB013	64	63	64,5,1,32	4
2015-12-23 00:00:00	人民布龙D1	03DB041	566	56	566,615,621,538,546,551	6
2015-12-23 00:00:00	人民布龙D2	03DB042	594	26	594,561,589,591,524,534,548	7
2015-12-23 00:00:00	人民布龙D3	03DB043	578	12	578,517,583,522,527,542	6
2015-12-23 00:00:00	上芬村L1	03GB511	62	3	62,47,83,29	4
2015-12-23 00:00:00	上芬村L2	03GB512	70	60	70,55,18,42	4
2015-12-23 00:00:00	上芬村L3	03GB513	58	45	58,22	2
2015-12-23 00:00:00	上芬村L4	03GB514	52	10	52,75,45	3
2015-12-23 00:00:00	上芬村L5	03GB515	31	45	31,20	2
2015-12-23 00:00:00	泰豪酒店L0	24GB260	13	53	13,22,36	3
2015-12-23 00:00:00	熙园山院M1	50GG831	80	65	80,36,44	3
2015-12-23 00:00:00	熙园山院M2	50GG832	60	36	60,1,39	3
2015-12-23 00:00:00	熙园山院M3	50GG833	58	57	58,19	2
2015-12-23 00:00:00	怡正物流L0	13GB660	16	41	16,49,21,23	4
2015-12-23 00:00:00	东盛方L0	48GC350	31	16	31,39	2
2015-12-23 00:00:00	华南发展L3	47GF393	62	55	62,25,27	3
2015-12-23 00:00:00	丹竹苏房D1	43DA261	564	65	564,612,530,532,542,551	6
2015-12-23 00:00:00	丹竹苏房D2	43DA262	602	5	602,536,538,540,545	5
2015-12-23 00:00:00	丹竹苏房D3	43DA263	594	10	594,517,567,524,526	5
2015-12-23 00:00:00	长龙小学M1	24GA061	54	42	54,47,67,73,18,27,40,44	8
2015-12-23 00:00:00	长龙小学M2	24GA062	64	45	64,93,22,36	4
2015-12-23 00:00:00	长龙小学M3	24GA063	94	43	94,57,79,89,24,30	6
2015-12-23 00:00:00	万象天成L1	55GA331	56	37	56,42	2
2015-12-23 00:00:00	万象天成L2	55GA332	46	73	46,32,44	3
2015-12-23 00:00:00	万象天成L3	55GA333	16	23	16,29	2
2015-12-23 00:00:00	万象天成L4	55GA334	28	15	28,30,49	3
2015-12-23 00:00:00	万象天成L5	55GA335	76	51	76,73,22	3
2015-12-23 00:00:00	固戍沙湾L2	46GG322	13	2	13,25,42	3
2015-12-23 00:00:00	上芬村P1	03DB381	564	17	564,524	2
2015-12-23 00:00:00	上芬村P2	03DB382	572	13	572,575,522,555	4
2015-12-23 00:00:00	上芬村P3	03DB383	606	31	606,534	2
2015-12-23 00:00:00	上芬村P4	03DB384	584	66	584,557,542,549	4
2015-12-23 00:00:00	如意家园l1	36GB641	16	63	16,37,92,33	4
2015-12-23 00:00:00	如意家园l2	36GB642	48	66	48,20	2
2015-12-23 00:00:00	宝安邮政l0	40GA020	80	34	80,14,17,46,26,32	6
2015-12-23 00:00:00	高科大厦M1	46GH761	82	35	82,17,49	3
2015-12-23 00:00:00	高科大厦M2	46GH762	68	7	68,19,21,23,34	5
2015-12-23 00:00:00	高科大厦M3	46GH763	74	55	74,3,27,37	4
2015-12-23 00:00:00	广盈大厦l1	25GA561	94	64	94,38	2
2015-12-23 00:00:00	广盈大厦l2	25GA562	68	37	68,30	2
2015-12-23 00:00:00	海典居L0	54GC450	43	7	43,53,30,33	4
2015-12-23 00:00:00	南光村M1	36GB261	60	62	60,10,81,90,23,27,30,67	8
2015-12-23 00:00:00	南光村M2	36GB262	48	40	48,14,73,88,18,37,42,45	8
2015-12-23 00:00:00	南光村M3	36GB263	50	62	50,7,12,85,21,25,35,39	8
2015-12-23 00:00:00	向南七天l0	54GC570	54	25	54,5	2
2015-12-23 00:00:00	龙岗中专p1	53DD201	584	43	584,512	2
2015-12-23 00:00:00	龙岗中专p2	53DD202	544	4	544,607,625,527,536,541	6
2015-12-23 00:00:00	世纪春城L3	48GD583	52	72	52,19,40	3
2015-12-23 00:00:00	世纪春城L4	48GD584	80	25	80,38	2
2015-12-23 00:00:00	宝石基地L1	37GA211	43	17	43,22,33	3
2015-12-23 00:00:00	卓越二期p1	31DB371	553	20	553,630,551,555	4
2015-12-23 00:00:00	卓越二期p2	31DB372	588	17	588,526,536,541	4
2015-12-23 00:00:00	翻身海汇D1	39DA361	602	71	602,513,577,522,524,538	6
2015-12-23 00:00:00	翻身海汇D2	39DA362	592	13	592,614,529,534	4
2015-12-23 00:00:00	翻身海汇D3	39DA363	598	71	598,627,531,541,545	5
2015-12-23 00:00:00	翻身海汇M1	39GA651	62	56	62,6,26,49	4
2015-12-23 00:00:00	翻身海汇M2	39GA652	52	25	52,11,3,35	4
2015-12-23 00:00:00	翻身海汇M3	39GA653	70	6	70,93,22,30	4
2015-12-23 00:00:00	红牛酒吧L0	48GD440	82	40	82,25	2
2015-12-23 00:00:00	开屏村东二l1	39GA661	74	64	74,42	2
2015-12-23 00:00:00	开屏村东二l2	39GA662	52	15	52,17,45	3
2015-12-23 00:00:00	开屏村东二l3	39GA663	48	21	48,59,32	3
2015-12-23 00:00:00	开屏村东二l4	39GA664	28	66	28,15	2
2015-12-23 00:00:00	开屏村东二l5	39GA665	68	27	68,34	2
2015-12-23 00:00:00	开屏村东一l1	39GA671	70	56	70,1	2
2015-12-23 00:00:00	开屏村东一l2	39GA672	13	46	13,26	2
2015-12-23 00:00:00	开屏村东一l3	39GA673	31	22	31,33	2
2015-12-23 00:00:00	开屏村东一l4	39GA674	52	35	52,19,42	3
2015-12-23 00:00:00	开屏村东一l5	39GA675	54	22	54,36	2
2015-12-23 00:00:00	深大土木L0	36GB290	58	25	58,43,49,32	4
2015-12-23 00:00:00	世纪春城p1	48DD291	550	40	550,538,554	3
2015-12-23 00:00:00	世纪春城p2	48DD292	584	26	584,526	2
2015-12-23 00:00:00	盐田保税d1	49DD051	604	21	604,563,583,593,623,532,537	7
2015-12-23 00:00:00	盐田保税d2	49DD052	598	63	598,522,543,552	4
2015-12-23 00:00:00	盐田保税d3	49DD053	590	3	590,569,541,545	4
2015-12-23 00:00:00	盐田海涛m1	49GD521	48	25	48,6,12,28,79,85,93,1020,20,23,37,44	12
2015-12-23 00:00:00	盐田海涛m2	49GD522	76	65	76,57,63,67,1023,18,35,42	8
2015-12-23 00:00:00	盐田海涛m3	49GD523	50	17	50,2,8,15,61,65,71,25,30,39	10
2015-12-23 00:00:00	之窗客栈L0	52GH430	43	25	43,26,40	3
2015-12-23 00:00:00	之窗客栈P0	52DH300	592	23	592,551	2
2015-12-23 00:00:00	欢海岸四P4	54DB204	600	57	600,581,620,630,537,551	6
2015-12-23 00:00:00	欢海岸一P4	54DB164	568	64	568,536,538,581,624,630,565,618	8
2015-12-23 00:00:00	朝花大厦L0	05GA760	13	31	13,42	2
2015-12-23 00:00:00	和亨城市L1	49GD591	16	47	16,41	2
2015-12-23 00:00:00	和亨城市L2	49GD592	64	4	64,25,27	3
2015-12-23 00:00:00	和亨城市L3	49GD593	31	65	31,18	2
2015-12-23 00:00:00	和亨城市P1	49DD161	582	2	582,548	2
2015-12-23 00:00:00	和亨城市P2	49DD162	553	30	553,527	2
2015-12-23 00:00:00	湖贝附D1	05DA361	588	30	588,630,543,546	4
2015-12-23 00:00:00	湖贝附D2	05DA362	602	75	602,523,585,608,532,534,613,619	8
2015-12-23 00:00:00	湖贝附D3	05DA363	590	37	590,516,577,525,528,541,549	7
2015-12-23 00:00:00	嘉里物流L0	49GC400	82	42	82,53,22	3
2015-12-23 00:00:00	卧龙阁L0	49GA190	31	14	31,6,36	3
2015-12-23 00:00:00	欢海岸三P7	54DB197	592	46	592,513,515,518,523,571,609,526,549,552,561,577	12
2015-12-23 00:00:00	乐群村二L1	39GB081	54	33	54,41	2
2015-12-23 00:00:00	乐群村二L2	39GB082	43	31	43,30	2
2015-12-23 00:00:00	乐群村二L3	39GB083	56	67	56,37	2
2015-12-23 00:00:00	乐群村二L4	39GB084	13	23	13,65,25	3
2015-12-23 00:00:00	乐群村一L1	39GB101	48	71	48,45	2
2015-12-23 00:00:00	乐群村一L2	39GB102	80	63	80,22	2
2015-12-23 00:00:00	乐群村一L3	39GB103	52	22	52,27,35	3
2015-12-23 00:00:00	乐群村一L4	39GB104	16	14	16,33	2
2015-12-23 00:00:00	邮检楼L0	32GA740	31	55	31,39	2
2015-12-23 00:00:00	东方星L0	41GB060	52	52	52,21,33	3
2015-12-23 00:00:00	上围北M1	56GB361	50	20	50,71,26,39	4
2015-12-23 00:00:00	上围北M2	56GB362	82	64	82,61,21,44	4
2015-12-23 00:00:00	上围北M3	56GB363	94	51	94,87,33,42	4
2015-12-23 00:00:00	万象天成D1	55DA311	558	33	558,563,567,524,533,541,545,555	8
2015-12-23 00:00:00	万象天成D2	55DA312	580	15	580,516,518,614,531,551	6
2015-12-23 00:00:00	兆方汽车L0	04GB460	70	31	70,33,77,20	4
2015-12-23 00:00:00	中宝物流L0	13GB670	54	24	54,41	2
2015-12-23 00:00:00	燕川恒信M1	09GA401	74	12	74,49,87,20,22,24	6
2015-12-23 00:00:00	燕川恒信M2	09GA402	68	2	68,59,92,30,33,35	6
2015-12-23 00:00:00	燕川恒信M3	09GA403	80	10	80,65,37,40	4
2015-12-23 00:00:00	澳华大厦L1	50GE141	16	7	16,39	2
2015-12-23 00:00:00	澳华大厦L2	50GE142	64	42	64,77	2
2015-12-23 00:00:00	宝安后瑞M1	G0G8281	64	74	64,15,95,55	4
2015-12-23 00:00:00	宝安后瑞M2	G0G8282	84	30	84,9,11,13,17,92,19	7
2015-12-23 00:00:00	宝安后瑞M3	G0G8283	50	26	50,7,28,31,53,24	6
2015-12-23 00:00:00	机荷文川M1	57GA331	60	11	60,95,35,38	4
2015-12-23 00:00:00	机荷文川M2	57GA332	54	36	54,91,26,30	4
2015-12-23 00:00:00	机荷文川M3	57GA333	50	51	50,10,19,44	4
2015-12-23 00:00:00	开屏附M1	40GB041	72	72	72,85,20,27	4
2015-12-23 00:00:00	开屏附M2	40GB042	82	57	82,79,22,29	4
2015-12-23 00:00:00	开屏附M3	40GB043	70	47	70,5,15,25,44	5
2015-12-23 00:00:00	牛成工业M1	37GA231	72	51	72,16,24,29	4
2015-12-23 00:00:00	牛成工业M2	37GA232	64	24	64,2,18,20	4
2015-12-23 00:00:00	牛成工业M3	37GA233	82	63	82,8,36	3
2015-12-23 00:00:00	石岩华丰M1	G1G3011	78	71	78,34,41,63,23	5
2015-12-23 00:00:00	石岩华丰M2	G1G3012	68	17	68,25,92,32	4
2015-12-23 00:00:00	石岩华丰M3	G1G3013	74	24	74,38,45,81,27	5
2015-12-23 00:00:00	石岩聚发D1	57DA111	594	64	594,512,543,548	4
2015-12-23 00:00:00	石岩聚发D2	57DA112	570	17	570,599,527,546,551	5
2015-12-23 00:00:00	石岩聚发D3	57DA113	558	55	558,618,534,540	4
2015-12-23 00:00:00	应人老村M1	37GA241	58	24	58,2,19,24	4
2015-12-23 00:00:00	应人老村M2	37GA242	76	21	76,5,34,45	4
2015-12-23 00:00:00	应人老村M3	37GA243	62	2	62,47,21,29	4
2015-12-23 00:00:00	滨海医院l1	54GB561	84	75	84,37	2
2015-12-23 00:00:00	滨海医院l2	54GB562	80	66	80,27	2
2015-12-23 00:00:00	滨海医院l3	54GB563	82	32	82,1,25,40,42	5
2015-12-23 00:00:00	滨海医院l4	54GB564	16	53	16,12,67,18,30,35	6
2015-12-23 00:00:00	滨海医院l5	54GB565	54	67	54,23	2
2015-12-23 00:00:00	滨海医院p1	54DB371	578	54	578,526,531	3
2015-12-23 00:00:00	滨海医院p2	54DB372	580	76	580,513,522,537	4
2015-12-23 00:00:00	滨海医院p3	54DB373	586	74	586,546,548	3
2015-12-23 00:00:00	滨海医院p4	54DB374	564	64	564,529,551	3
2015-12-23 00:00:00	滨海医院p5	54DB375	598	56	598,635,541,549	4
2015-12-23 00:00:00	滨海医院二l1	54GB571	94	26	94,81,33,45	4
2015-12-23 00:00:00	滨海医院二l2	54GB572	43	57	43,12,19,29	4
2015-12-23 00:00:00	滨海医院二l3	54GB573	31	13	31,46	2
2015-12-23 00:00:00	滨海医院二l4	54GB574	64	61	64,39	2
2015-12-23 00:00:00	滨海医院二p1	54DB381	576	26	576,552	2
2015-12-23 00:00:00	滨海医院二p2	54DB382	582	65	582,545	2
2015-12-23 00:00:00	滨海医院二p3	54DB383	558	17	558,515,539,555	4
2015-12-23 00:00:00	滨海医院二p4	54DB384	604	14	604,543	2
2015-12-23 00:00:00	滨海医院二p5	54DB385	572	44	572,528	2
2015-12-23 00:00:00	北三路M1	52GE261	84	4	84,12,29,36	4
2015-12-23 00:00:00	北三路M2	52GE262	68	14	68,57,21,26	4
2015-12-23 00:00:00	北三路M3	52GE263	72	66	72,93,19,40	4
2015-12-23 00:00:00	福永美联D1	G0D9131	578	46	578,609,613,628,630,632,534,538	8
2015-12-23 00:00:00	福永美联D2	G0D9132	596	64	596,523,528,530	4
2015-12-23 00:00:00	福永美联D3	G0D9133	602	57	602,536,543,555	4
2015-12-23 00:00:00	富源街一街道D1	G1D0141	596	37	596,532,542,545	4
2015-12-23 00:00:00	观金湖湾L1	59GA461	43	57	43,14,25,45	4
2015-12-23 00:00:00	观金湖湾L2	59GA462	64	13	64,47,57,20	4
2015-12-23 00:00:00	观金湖湾L3	59GA463	28	14	28,86,90,33	4
2015-12-23 00:00:00	和二新村D1	02DB161	562	31	562,605,522,548	4
2015-12-23 00:00:00	和二新村D2	02DB162	590	50	590,608,531,540	4
2015-12-23 00:00:00	和二新村D3	02DB163	576	27	576,626,542,545	4
2015-12-23 00:00:00	和二新村M1	02GB141	76	67	76,71,33,45	4
2015-12-23 00:00:00	和二新村M2	02GB142	60	54	60,93,22,24	4
2015-12-23 00:00:00	和二新村M3	02GB143	50	10	50,3,29	3
2015-12-23 00:00:00	金光华街道D1	15DB051	568	35	568,518,599,611,524,527,533,537	8
2015-12-23 00:00:00	金光华街道D2	15DB052	588	23	588,609,542,546	4
2015-12-23 00:00:00	可园二期二L1	06GB351	43	27	43,33	2
2015-12-23 00:00:00	可园二期二L2	06GB352	16	4	16,20	2
2015-12-23 00:00:00	可园二期二L3	06GB353	46	41	46,41	2
2015-12-23 00:00:00	可园二期二L4	06GB354	72	47	72,85,37,75	4
2015-12-23 00:00:00	可园二期二L5	06GB355	52	15	52,1,49,27,39	5
2015-12-23 00:00:00	可园二期三P1	06DB141	588	51	588,513,522,535	4
2015-12-23 00:00:00	可园二期三P2	06DB142	564	34	564,595,599,603,529,533,537,554	8
2015-12-23 00:00:00	可园二期三P3	06DB143	572	61	572,601,526,549	4
2015-12-23 00:00:00	可园二期三P4	06DB144	547	65	547,542	2
2015-12-23 00:00:00	可园二期三P5	06DB145	568	62	568,540	2
2015-12-23 00:00:00	可园二期三P6	06DB146	560	33	560,617,539,552	4
2015-12-23 00:00:00	可园二期一L1	06GB361	13	62	13,18	2
2015-12-23 00:00:00	可园二期一L2	06GB362	68	11	68,36	2
2015-12-23 00:00:00	可园二期一L3	06GB363	28	41	28,40	2
2015-12-23 00:00:00	可园二期一L4	06GB364	64	67	64,42	2
2015-12-23 00:00:00	可园二期一L5	06GB365	31	10	31,24	2
2015-12-23 00:00:00	领亚宿舍L0	37GA260	64	12	64,49,22,39	4
2015-12-23 00:00:00	深彩大厦M1	G0G9211	52	42	52,9,11,22,24,32	6
2015-12-23 00:00:00	深彩大厦M2	G0G9212	50	57	50,6,14,17,20,29,37,45	8
2015-12-23 00:00:00	怡景中心城P1	31DB391	544	55	544,512,518,575,533,577	6
2015-12-23 00:00:00	怡景中心城P2	31DB392	558	3	558,516,579,593,539,601	6
2015-12-23 00:00:00	怡景中心城P3	31DB393	584	75	584,595,599,611,522,548,589,591	8
2015-12-23 00:00:00	宝豪华庭L1	40GA491	16	71	16,37	2
2015-12-23 00:00:00	宝豪华庭L2	40GA492	80	27	80,42	2
2015-12-23 00:00:00	宝安草围M1	46GB161	60	2	60,91,37,39	4
2015-12-23 00:00:00	宝安草围M2	46GB162	78	71	78,41,45	3
2015-12-23 00:00:00	宝安草围M3	46GB163	70	62	70,14,22,25	4
2015-12-23 00:00:00	宝安赛博L0	54GE720	56	33	56,65,20,42	4
2015-12-23 00:00:00	宝安万园M1	52GG211	58	5	58,92,20,22	4
2015-12-23 00:00:00	宝安万园M2	52GG212	52	44	52,12,1,38	4
2015-12-23 00:00:00	宝安万园M3	52GG213	78	61	78,73,86,35	4
2015-12-23 00:00:00	共乐铁仔D1	52DF191	574	37	574,627,540,546	4
2015-12-23 00:00:00	共乐铁仔D2	52DF192	562	20	562,629,538,542	4
2015-12-23 00:00:00	共乐铁仔D3	52DF193	600	73	600,603,524,536	4
2015-12-23 00:00:00	固戍南昌M1	46GA031	50	13	50,79,18,30,32,39	6
2015-12-23 00:00:00	固戍南昌M2	46GA032	48	25	48,5,59,85,34,41	6
2015-12-23 00:00:00	固戍南昌M3	46GA033	56	40	56,11,22,44	4
