Sector	Longitude	LAC	CI	Azimuth	Downtilt	SiteCHName	Height	CoverType	CDUTYPE	Latitude
49DA091	114.13686	9783	3841	20						22.56865
49DA092	114.13686	9783	3842	160						22.56865
49DA092	114.13686	9783	3842	210						22.56865
49DA092	114.13686	9783	3842	160						22.56865
49DA093	114.13686	9783	3843	300						22.56865
49GA221	114.13686	9783	3851	0						22.56865
49GA222	114.13686	9783	3852	100						22.56865
49GA222	114.13686	9783	3852	190						22.56865
49GA223	114.13686	9783	3853	310						22.56865
16GB690	114.09996	10136	4410	0						22.54906
41DB141	114.06824	9351	3911	340						22.57037
41DB142	114.06824	9351	3912	100						22.57037
41DB143	114.06824	9351	3913	190						22.57037
41GB241	114.06824	9351	3921	320						22.57037
41GB242	114.06824	9351	3922	80						22.57037
41GB243	114.06824	9351	3923	190						22.57037
47GG191	114.05302	9379	65403	60						22.74455
47GG192	114.05302	9379	3872	135						22.74455
47GG193	114.05302	9379	3873	260						22.74455
48GA121	114.05154	9712	3701	125						22.60154
48GA122	114.05154	9712	3702	240						22.60154
48GA123	114.05154	9712	3703	320						22.60154
50DG021	114.02941	9380	3561	80						22.62436
50DG022	114.02941	9380	3562	180						22.62436
50DG023	114.02941	9380	3563	320						22.62436
50GG011	114.02941	9380	3571	80						22.62436
05GA410	114.12497	10146	4080	0						22.55294
32GB190	114.1032	9332	3830	0						22.5455
46GH302	113.906283	9367	3952	20						22.487053
46GH303	113.906283	9367	3953	280						22.487053
46GH310	113.90623	9367	3960	0						22.48754
47GE211	114.12963	9782	3891	170						22.68039
47GE211	114.12963	9782	3891	330						22.68039
47GF332	114.12963	9722	4172	30						22.68039
49GD090	114.23576	9762	4200	0						22.55343
49GD871	114.2356	9762	4741	30						22.554
49GD872	114.2356	9762	4742	240						22.554
49GC491	114.25362	9756	4211	30						22.59225
49GC492	114.25362	9756	4212	140						22.59225
49GC493	114.25362	9756	4213	330						22.59225
07GA161	114.11854	10150	3791	130						22.67305
07GA162	114.11854	10150	3792	170						22.67305
07GA163	114.11854	10150	3793	270						22.67305
32GB490	114.1053	9332	4230	0						22.53975
44DC391	114.13005	10343	4741	45						22.61376
44DC392	114.13005	10343	4742	115						22.61376
44DC393	114.13005	10343	4743	230						22.61376
44GC841	114.13005	10343	4751	355						22.61376
44GC842	114.13005	10343	4752	150						22.61376
44GC843	114.13005	10343	4753	285						22.61376
05DA141	114.12779	10146	4091	0						22.55491
05DA142	114.12779	10146	4092	120						22.55491
05DA143	114.12779	10146	4093	270						22.55491
05GA421	114.12779	10146	4101	105						22.55491
05GA422	114.12779	10146	4102	140						22.55491
05GA423	114.12779	10146	4103	350						22.55491
05DA151	114.12656	10146	4111	125						22.54884
05DA152	114.12656	10146	4112	220						22.54884
05DA153	114.12656	10146	4113	330						22.54884
05GA431	114.12656	10146	4121	125						22.54884
05GA431	114.12656	10146	4121	125						22.54884
05GA432	114.12656	10146	4122	220						22.54884
05GA432	114.12656	10146	4122	230						22.54884
05GA433	114.12656	10146	4123	330						22.54884
25GB095	113.91626	9784	3785	50						22.54631
25GB095	113.91626	9784	3785	165						22.54631
25GB095	113.91626	9784	3785	270						22.54631
15DB211	114.11627	10134	4201	100						22.54202
15DB212	114.11627	10134	4202	240						22.54202
15DB213	114.11627	10134	4203	320						22.54202
15GB451	114.11627	10134	4211	170						22.54202
15GB452	114.11627	10134	4212	260						22.54202
15GB453	114.11627	10134	4213	355						22.54202
27GA460	114.11662	10135	4330	0						22.55094
25DA041	113.92494	9763	3641	55						22.53485
25DA042	113.92494	9763	3642	225						22.53485
25DA043	113.92494	9763	3643	315						22.53485
25GA071	113.92494	9763	3651	55						22.53485
25GA072	113.92494	9763	3652	225						22.53485
25GA073	113.92494	9763	3653	320						22.53485
15DB231	114.11585	10134	4221	65						22.54411
15DB232	114.11585	10134	4222	200						22.54411
15DB233	114.11585	10134	4223	280						22.54411
15GB461	114.11585	10134	4231	110						22.54411
15GB462	114.11585	10134	4232	170						22.54411
15GB462	114.11585	10134	4232	170						22.54411
15GB462	114.11585	10134	4232	170						22.54411
15GB463	114.11585	10134	4233	15						22.54411
22GB450	114.0827	10166	4200	0						22.53892
24DB071	114.05622	10170	3761	135						22.62575
24DB072	114.05622	10170	3762	225						22.62575
24DB073	114.05622	10170	3763	300						22.62575
24DB073	114.05622	10170	3763	300						22.62575
24GB161	114.05622	10170	3771	30						22.62575
24GB162	114.05622	10170	3772	250						22.62575
24GB163	114.05622	10170	3773	330						22.62575
55DA081	114.2519	9368	3871	50						22.71958
55DA082	114.2519	9368	3872	220						22.71958
55DA083	114.2519	9368	3873	310						22.71958
55GA261	114.2519	9368	3881	65						22.71958
55GA262	114.2519	9368	3882	130						22.71958
55GA263	114.2519	9368	3883	0						22.71958
55DA091	114.25338	9368	3901	30						22.72647
55DA092	114.25338	9368	3902	160						22.72647
55DA093	114.25338	9368	3903	230						22.72647
55GA281	114.25338	9368	3911	30						22.72647
55GA282	114.25338	9368	3912	160						22.72647
55GA283	114.25338	9368	3913	255						22.72647
43GB071	114.14252	9355	3651	0						22.61493
43GB072	114.14252	9355	3652	80						22.61493
43GB073	114.14252	9355	3653	140						22.61493
44DC081	114.1134	10343	3971	10						22.609
44DC082	114.1134	10343	3972	130						22.609
44DC083	114.1134	10343	3973	330						22.609
44GC081	114.1134	10343	3631	40						22.609
44GC082	114.1134	10343	3632	130						22.609
44GC083	114.1134	10343	3633	310						22.609
36DB031	113.91863	9341	4261	110						22.52565
36DB032	113.91863	9341	4262	250						22.52565
36DB033	113.91863	9341	4263	330						22.52565
36GB101	113.91863	9341	4281	80						22.52565
36GB101	113.91863	9341	4281	80						22.52565
36GB102	113.91863	9341	4282	190						22.52565
36GB103	113.91863	9341	4283	310						22.52565
26GB191	113.90813	9785	4171	10						22.51526
26GB192	113.90813	9785	4172	70						22.51526
26GB193	113.90813	9785	4173	260						22.51526
36GB610	113.91584	9341	3880	0						22.53509
25GA090	113.92502	9763	3670	0						22.53653
36GB111	113.92247	9341	4291	100						22.52631
36GB112	113.92247	9341	4292	275						22.52631
36GB620	113.9182	9341	3890	0						22.53411
25DB151	113.91615	9784	3691	65						22.54157
25DB152	113.91615	9784	3692	210						22.54157
25DB152	113.91615	9784	3692	180						22.54157
25DB153	113.91615	9784	3693	230						22.54157
25GB441	113.91615	9784	4131	90						22.54157
25GB442	113.91615	9784	4132	190						22.54157
25GB442	113.91615	9784	4132	190						22.54157
25GB443	113.91615	9784	4133	230						22.54157
25DB081	113.92089	9784	3621	120						22.54971
25DB081	113.92089	9784	3621	120						22.54971
25DB082	113.92089	9784	3622	200						22.54971
25DB083	113.92089	9784	3623	310						22.54971
25DB083	113.92089	9784	3623	310						22.54971
25GB311	113.92089	9784	4001	55						22.54971
25GB312	113.92089	9784	4002	240						22.54971
25GB313	113.92089	9784	4003	30						22.54971
25GB170	113.91489	9784	3860	0						22.54268
54DC041	113.922583	9363	4341	80						22.51737
54DC042	113.922583	9363	4342	200						22.51737
54DC043	113.922583	9363	4343	280						22.51737
54GC141	113.922583	9363	4351	50						22.51737
54GC142	113.922583	9363	4352	160						22.51737
54GC143	113.922583	9363	4353	350						22.51737
54GC143	113.922583	9363	4353	350						22.51737
54GC143	113.922583	9363	4353	350						22.51737
22GA251	114.08694	10165	4451	10						22.54118
22GA252	114.08694	10165	4452	120						22.54118
22GA253	114.08694	10165	4453	280						22.54118
26DA341	113.91353	9785	4611	110						22.52727
26DA342	113.91353	9785	4612	240						22.52727
26DA343	113.91353	9785	4613	330						22.52727
26GA741	113.91353	9785	4621	110						22.52727
26GA742	113.91353	9785	4622	240						22.52727
26GA743	113.91353	9785	4623	330						22.52727
55GB311	114.26641	9369	3981	30						22.7049
55GB312	114.26641	9369	3982	120						22.7049
55GB313	114.26641	9369	3983	330						22.7049
55GB331	114.27362	9369	4011	330						22.69673
55GB332	114.27362	9369	4012	120						22.69673
55GB333	114.27362	9369	4013	255						22.69673
35DA141	113.916289	9338	4081	180						22.508779
35DA142	113.916289	9338	4082	20						22.508779
35DA143	113.916289	9338	4083	60						22.508779
35GA411	113.916289	9338	4091	160						22.508779
35GA412	113.916289	9338	4092	240						22.508779
35GA413	113.916289	9338	4093	60						22.508779
26DB111	113.91301	9785	4181	320						22.52156
26DB112	113.91301	9785	4182	80						22.52156
26DB113	113.91301	9785	4183	150						22.52156
26GB331	113.91301	9785	4191	345						22.52156
26GB332	113.91301	9785	4192	40						22.52156
26GB333	113.91301	9785	4193	170						22.52156
25GB131	113.90887	9784	3821	10						22.54557
25GB132	113.90887	9784	3822	100						22.54557
25GB133	113.90887	9784	3823	200						22.54557
33DB141	113.90331	9335	3851	350						22.77305
33DB142	113.90331	9335	3852	120						22.77305
33DB143	113.90331	9335	3853	280						22.77305
33GB181	113.90331	9335	3861	350						22.77305
33GB182	113.90331	9335	3862	70						22.77305
33GB183	113.90331	9335	3863	280						22.77305
47DH251	114.09822	10344	4381	165						22.57073
47DH252	114.09822	10344	4382	100						22.57073
47DH252	114.09822	10344	4382	340						22.57073
47DH252	114.09822	10344	4382	340						22.57073
47DH253	114.09822	10344	4383	210						22.57073
47DH253	114.09822	10344	4383	210						22.57073
47DH253	114.09822	10344	4383	210						22.57073
47GH601	114.09822	10344	4391	70						22.57073
47GH602	114.09822	10344	4392	150						22.57073
47GH602	114.09822	10344	4392	170						22.57073
47GH603	114.09822	10344	4393	240						22.57073
56GD041	114.08417	9377	3581	30						22.72704
56GD042	114.08417	9377	3582	140						22.72704
56GD043	114.08417	9377	3583	280						22.72704
29GB381	114.33349	9326	4191	10						22.67622
29GB382	114.33349	9326	4192	130						22.67622
29GB383	114.33349	9326	4193	270						22.67622
48DD071	114.03034	9772	3631	55						22.64286
48DD072	114.03034	9772	3632	120						22.64286
48DD073	114.03034	9772	3633	320						22.64286
48DD073	114.03034	9772	3633	200						22.64286
48DD073	114.03034	9772	3633	200						22.64286
48GD051	114.03034	9772	3681	0						22.64286
48GD052	114.03034	9772	3682	190						22.64286
48GD053	114.03034	9772	3683	310						22.64286
48GD053	114.03034	9772	3683	310						22.64286
20DA121	113.81422	9789	3761	20						22.75038
20DA122	113.81422	9789	3762	140						22.75038
20DA123	113.81422	9789	3763	270						22.75038
20GA161	113.81422	9789	3771	10						22.75038
20GA162	113.81422	9789	3772	130						22.75038
20GA163	113.81422	9789	3773	235						22.75038
06GA031	114.16997	10148	3591	40						22.63711
06GA032	114.16997	10148	3592	70						22.63711
06GA033	114.16997	10148	3593	240						22.63711
38GA251	114.02446	9344	3921	50						22.55631
38GA252	114.02446	9344	3922	15						22.55631
38GA253	114.02446	9344	3923	260						22.55631
50DC021	114.00168	9721	3571	80						22.55551
50DC022	114.00168	9721	3572	140						22.55551
50DC023	114.00168	9721	3573	270						22.55551
32GB200	114.10166	9332	3820	0						22.54463
32DB121	114.09045	9332	3941	110						22.53849
32DB121	114.09045	9332	3941	110						22.53849
32DB122	114.09045	9332	3942	260						22.53849
32DB122	114.09045	9332	3942	260						22.53849
32DB122	114.09045	9332	3942	260						22.53849
49DB301	114.17295	9751	4191	130						22.56229
49DB302	114.17295	9751	4192	230						22.56229
49DB303	114.17295	9751	4193	320						22.56229
49DB303	114.17295	9751	4193	280						22.56229
49GB711	114.17295	9751	4581	110						22.56229
49GB712	114.17295	9751	4582	240						22.56229
49GB713	114.17295	9751	4583	355						22.56229
53GE151	114.47956	9760	3591	110						22.59983
53GE152	114.47956	9760	3592	235						22.59983
53GE153	114.47956	9760	3593	300						22.59983
16DB151	114.09553	10136	4421	50						22.55906
16DB152	114.09553	10136	4422	40						22.55906
16DB153	114.09553	10136	4423	170						22.55906
16DB153	114.09553	10136	4423	230						22.55906
16GB701	114.09553	10136	4431	50						22.55906
16GB702	114.09553	10136	4432	140						22.55906
16GB703	114.09553	10136	4433	170						22.55906
16DB041	114.09121	10136	3631	30						22.56204
16DB042	114.09121	10136	3632	125						22.56204
16DB043	114.09121	10136	3633	270						22.56204
16GB061	114.09121	10136	3641	30						22.56204
16GB062	114.09121	10136	3642	140						22.56204
16GB063	114.09121	10136	3643	220						22.56204
16GB070	114.08948	10136	3650	0						22.56284
18DB051	114.11411	10139	3641	15						22.58111
18DB051	114.11411	10139	3641	15						22.58111
18DB052	114.11411	10139	3642	135						22.58111
18DB052	114.11411	10139	3642	130						22.58111
18DB053	114.11411	10139	3643	260						22.58111
18GB061	114.11411	10139	3651	20						22.58111
18GB062	114.11411	10139	3652	140						22.58111
18GB063	114.11411	10139	3653	260						22.58111
47DE211	114.12669	9782	3821	340						22.69696
47DE211	114.12669	9782	3821	340						22.69696
47DE212	114.12669	9782	3822	150						22.69696
47DE213	114.12669	9782	3823	270						22.69696
47GE111	114.12669	9782	65405	50						22.69696
47GE112	114.12669	9782	3812	115						22.69696
47GE113	114.12669	9782	3813	305						22.69696
47DE021	114.12105	9782	3601	40						22.69931
47DE022	114.12105	9782	3602	170						22.69931
47DE023	114.12105	9782	3603	235						22.69931
47GE061	114.12105	9782	3611	50						22.69931
47GE062	114.12105	9782	3612	110						22.69931
47GE063	114.12105	9782	3613	310						22.69931
47DF121	114.13752	9722	3571	70						22.69027
47DF122	114.13752	9722	3572	170						22.69027
47DF123	114.13752	9722	3573	240						22.69027
47GF011	114.13752	9722	65407	10						22.69027
47GF012	114.13752	9722	3582	190						22.69027
47GF013	114.13752	9722	3583	270						22.69027
47DF171	114.12824	9722	3591	60						22.69248
47DF172	114.12824	9722	3592	180						22.69248
47DF173	114.12824	9722	3593	320						22.69248
47GF021	114.12824	9722	62671	45						22.69248
47GF022	114.12824	9722	3602	100						22.69248
47GF023	114.12824	9722	3603	290						22.69248
47DF261	114.11496	9722	4011	40						22.69238
47DF262	114.11496	9722	4012	140						22.69238
47GF261	114.11496	9722	4021	40						22.69238
47GF262	114.11496	9722	4022	140						22.69238
47DE051	114.12843	9782	65440	50						22.70648
47DE052	114.12843	9782	3662	150						22.70648
47DE053	114.12843	9782	3663	235						22.70648
47GE081	114.12843	9782	63021	50						22.70648
47GE082	114.12843	9782	65448	150						22.70648
47GE083	114.12843	9782	3673	235						22.70648
47DE121	114.1066	9782	3771	120						22.69395
47DE122	114.1066	9782	3772	220						22.69395
47DE123	114.1066	9782	3773	330						22.69395
47GE261	114.1066	9782	3781	120						22.69395
47GE262	114.1066	9782	3782	220						22.69395
47GE263	114.1066	9782	3783	330						22.69395
47GF191	114.1325	9722	65412	135						22.70008
47GF192	114.1325	9722	3692	250						22.70008
47GF193	114.1325	9722	65440	330						22.70008
51GA351	114.30297	9778	4021	40						22.77454
51GA352	114.30297	9778	4022	160						22.77454
51GA353	114.30297	9778	4023	300						22.77454
51GA071	114.29541	9778	3751	40						22.76585
51GA072	114.29541	9778	3752	200						22.76585
51GA073	114.29541	9778	3753	285						22.76585
51DA101	114.29548	9778	3641	40						22.77063
51DA102	114.29548	9778	3642	200						22.77063
51DA103	114.29548	9778	3643	335						22.77063
51GA011	114.2972	9778	3621	50						22.7709
51GA012	114.2972	9778	3622	220						22.7709
51GA013	114.2972	9778	3623	300						22.7709
51DG011	114.33681	9361	3561	45						22.69105
51DG012	114.33681	9361	3562	125						22.69105
51DG013	114.33681	9361	3563	245						22.69105
51GG021	114.33681	9361	3571	40						22.69105
51GG022	114.33681	9361	3572	170						22.69105
51GG023	114.33681	9361	3573	235						22.69105
51GG031	114.32539	9361	3591	25						22.70206
51GG031	114.32539	9361	3591	80						22.70206
51GG032	114.32539	9361	3592	150						22.70206
51GG033	114.32539	9361	3593	290						22.70206
29DB071	114.34637	9326	3761	0						22.68746
29DB072	114.34637	9326	3762	60						22.68746
29DB072	114.34637	9326	3762	130						22.68746
29DB073	114.34637	9326	3763	230						22.68746
29GB161	114.34637	9326	3771	330						22.68746
29GB162	114.34637	9326	3772	80						22.68746
29GB163	114.34637	9326	3773	235						22.68746
51DD051	114.34342	9757	3641	30						22.70279
51DD052	114.34342	9757	3642	210						22.70279
51DD053	114.34342	9757	3643	310						22.70279
51GD061	114.34342	9757	3651	30						22.70279
51GD062	114.34342	9757	3652	180						22.70279
51GD063	114.34342	9757	3653	260						22.70279
51GG051	114.31678	9361	3621	100						22.70665
51GG051	114.31678	9361	3621	100						22.70665
51GG052	114.31678	9361	3622	230						22.70665
53GG713	114.31678	9518	4503	230						22.70665
53GC151	114.27804	9787	4091	30						22.7668
53GC151	114.27804	9787	4091	75						22.7668
53GC152	114.27804	9787	4092	170						22.7668
53GC153	114.27804	9787	4093	190						22.7668
30DA061	114.186062	9327	3691	45						22.646502
30DA062	114.186062	9327	3692	170						22.646502
30DA063	114.186062	9327	3693	210						22.646502
30GA451	114.18217	9327	4271	45						22.64188
30GA452	114.18217	9327	4272	230						22.64188
30GA453	114.18217	9327	4273	320						22.64188
03DB151	113.96847	10142	4151	60						22.60706
38DB151	114.0399	9345	3871	160						22.61129
38DB152	114.0399	9345	3872	270						22.61129
38DB152	114.0399	9345	3872	170						22.61129
38DB153	114.0399	9345	3873	350						22.61129
38DB153	114.0399	9345	3873	320						22.61129
38GB191	114.0399	9345	3881	160						22.61129
38GB192	114.0399	9345	3882	230						22.61129
38GB193	114.0399	9345	3883	300						22.61129
38GB193	114.0399	9345	3883	315						22.61129
54DB044	113.96089	9363	3644	250						22.52293
54DB044	113.96089	9363	3644	250						22.52293
54GB074	113.96089	9363	3654	70						22.52293
54GB074	113.96089	9363	3654	70						22.52293
32DA181	114.11225	9331	4121	60						22.53127
32DA182	114.11225	9331	4122	340						22.53127
32GA411	114.11225	9331	4131	60						22.53127
32GA412	114.11225	9331	4132	340						22.53127
52DH191	113.96342	9381	4011	110						22.53524
52DH191	113.96342	9381	4011	120						22.53524
52DH192	113.96342	9381	4012	210						22.53524
52GH291	113.9634	9381	4021	110						22.5359
52GH292	113.9634	9381	4022	240						22.5359
52GH293	113.9634	9381	4023	20						22.5359
12DA071	113.80392	10160	3681	150						22.69389
12DA072	113.80392	10160	3682	205						22.69389
12DA073	113.80392	10160	3683	325						22.69389
12GA041	113.80392	10160	3581	120						22.69389
12GA042	113.80392	10160	3582	220						22.69389
12GA043	113.80392	10160	3583	20						22.69389
12DA111	113.79609	10160	3761	330						22.68195
12DA112	113.79609	10160	3762	100						22.68195
12DA113	113.79609	10160	3763	260						22.68195
12GA121	113.79609	10160	3771	30						22.68195
12GA122	113.79609	10160	3772	160						22.68195
12GA123	113.79609	10160	65464	260						22.68195
50GD380	114.02803	9771	4100	0						22.56059
46GH441	113.8986	9367	4141	200						22.50563
46GH441	113.8986	9367	4141	240						22.50563
46GH442	113.8986	9367	4142	0						22.50563
48GC281	114.03494	9755	4001	100						22.67337
48GC282	114.03494	9755	4002	260						22.67337
48GC283	114.03494	9755	4003	330						22.67337
56GB201	114.04504	9375	3941	30						22.68048
56GB202	114.04504	9375	3942	205						22.68048
56GB203	114.04504	9375	3943	260						22.68048
18DB061	114.108	10139	3661	140						22.5838
18DB062	114.108	10139	3662	220						22.5838
18DB063	114.108	10139	3663	80						22.5838
18GB191	114.10501	10139	3901	10						22.58542
18GB192	114.10501	10139	3902	150						22.58542
18GB193	114.10501	10139	3903	305						22.58542
23DB261	114.04915	10168	3991	110						22.63642
23DB261	114.04915	10168	3991	120						22.63642
23DB262	114.04915	10168	3992	170						22.63642
23DB263	114.04915	10168	3993	355						22.63642
23GB201	114.04915	10168	4001	100						22.63642
23GB202	114.04915	10168	4002	140						22.63642
23GB202	114.04915	10168	4002	150						22.63642
23GB203	114.04915	10168	4003	250						22.63642
06GB270	114.14301	10148	4240	0						22.59956
06GB281	114.139	10148	4251	30						22.60348
06GB282	114.139	10148	4252	250						22.60348
06GB283	114.139	10148	4253	330						22.60348
13GA360	114.03913	10129	4040	0						22.51855
32GB220	114.10251	9332	3850	0						22.54488
35GA380	113.9228	9338	4140	0						22.5082
G1D0151	113.82665	10350	3791	50						22.70138
G1D0151	113.82665	10350	3791	50						22.70138
G1D0152	113.82665	10350	3792	170						22.70138
G1D0153	113.82665	10350	3793	290						22.70138
G1G0111	113.82665	10350	3801	90						22.70138
G1G0111	113.82665	10350	3801	50						22.70138
G1G0112	113.82665	10350	3802	180						22.70138
G1G0113	113.82665	10350	3803	280						22.70138
55GF141	114.30449	9373	3801	20						22.72068
55GF141	114.30449	9373	3801	20						22.72068
55GF142	114.30449	9373	3802	190						22.72068
55GF143	114.30449	9373	3803	215						22.72068
15GA290	114.08333	10133	4340	0						22.55095
56GD010	114.0764	9377	65433	0						22.74375
49DD231	114.22679	9762	4161	0						22.55481
49DD232	114.22679	9762	4162	170						22.55481
49DD233	114.22679	9762	4163	260						22.55481
49GD481	114.22679	9762	4171	30						22.55481
49GD482	114.22679	9762	4172	235						22.55481
49GD483	114.22679	9762	4173	315						22.55481
50DF251	114.01876	9724	4051	40						22.65583
50DF252	114.01876	9724	4052	230						22.65583
50DF252	114.01876	9724	4052	210						22.65583
50DF253	114.01876	9724	4053	325						22.65583
50DF253	114.01876	9724	4053	325						22.65583
50DF253	114.01876	9724	4053	325						22.65583
50GF151	114.01876	9724	4061	10						22.65583
50GF151	114.01876	9724	4061	10						22.65583
21DB131	114.08101	10164	4241	40						22.54365
21DB132	114.08101	10164	4242	110						22.54365
21DB133	114.08101	10164	4243	320						22.54365
G1G3081	113.9528	10353	3711	350						22.68932
G1G3081	113.9528	10353	3711	350						22.68932
G1G3082	113.9528	10353	3712	110						22.68932
G1G3083	113.9528	10353	3713	230						22.68932
37GA361	113.92154	9342	4211	0						22.62737
37GA362	113.92154	9342	4212	185						22.62737
05GB280	114.12458	10147	4800	0						22.54285
49DD031	114.23703	9762	3651	90						22.56257
49DD032	114.23703	9762	3652	195						22.56257
49GD121	114.23703	9762	4251	30						22.56257
49GD122	114.23703	9762	4252	150						22.56257
49GD123	114.23703	9762	4253	350						22.56257
20DB011	113.80931	9790	3551	60						22.73367
20DB012	113.80931	9790	3552	190						22.73367
20DB013	113.80931	9790	3553	320						22.73367
20GB011	113.80931	9790	3561	60						22.73367
20GB012	113.80931	9790	3562	140						22.73367
20GB013	113.80931	9790	3563	330						22.73367
34DB031	113.82678	9337	3571	50						22.77526
34DB032	113.82678	9337	3572	130						22.77526
34DB033	113.82678	9337	3573	230						22.77526
34GB041	113.82678	9337	3581	60						22.77526
34GB042	113.82678	9337	3582	130						22.77526
34GB043	113.82678	9337	3583	315						22.77526
34GB043	113.82678	9337	3583	315						22.77526
34GB043	113.82678	9337	3583	315						22.77526
52DH061	113.9821	9381	3721	110						22.53773
52DH062	113.9821	9381	3722	200						22.53773
52DH063	113.9821	9381	3723	285						22.53773
52GH131	113.9821	9381	3731	60						22.53773
52GH132	113.9821	9381	3732	230						22.53773
52GH133	113.9821	9381	3733	350						22.53773
52DH071	113.97306	9381	3741	100						22.54017
52DH072	113.97306	9381	3742	260						22.54017
52DH073	113.97306	9381	3743	320						22.54017
52GH141	113.97306	9381	3751	130						22.54017
52GH142	113.97306	9381	3752	260						22.54017
52GH143	113.97306	9381	3753	330						22.54017
49GD501	114.2212	9762	4181	50						22.555
49GD502	114.2212	9762	4182	130						22.555
49GD502	114.2212	9762	4182	130						22.555
20DB121	113.80125	9790	3841	70						22.73712
20DB122	113.80125	9790	3842	170						22.73712
20DB123	113.80125	9790	3843	330						22.73712
20GB191	113.80125	9790	3851	70						22.73712
20GB192	113.80125	9790	3852	170						22.73712
20GB193	113.80125	9790	3853	330						22.73712
02DA171	113.79435	9521	3941	0						22.72655
02DA172	113.79435	9521	3942	170						22.72655
02DA173	113.79435	9521	3943	330						22.72655
02GA241	113.79435	9521	3951	40						22.72655
02GA242	113.79435	9521	3952	115						22.72655
02GA243	113.79435	9521	3953	250						22.72655
11DA151	113.81696	10158	3881	100						22.73879
11DA152	113.81696	10158	3882	240						22.73879
11GA201	113.81696	10158	3891	0						22.73879
11GA202	113.81696	10158	3892	205						22.73879
11GA203	113.81696	10158	3893	285						22.73879
11GA050	113.8231	10158	3610	0						22.73193
34DB071	113.82489	9337	3631	70						22.78384
34DB072	113.82489	9337	3632	145						22.78384
34DB073	113.82489	9337	3633	200						22.78384
34GB121	113.82489	9337	3641	30						22.78384
34GB122	113.82489	9337	3642	120						22.78384
34GB123	113.82489	9337	3643	170						22.78384
34DB041	113.81786	9337	65407	340						22.77676
34DB042	113.81786	9337	3592	60						22.77676
34DB043	113.81786	9337	3593	240						22.77676
34GB051	113.81786	9337	65420	340						22.77676
34GB052	113.81786	9337	3602	50						22.77676
34GB053	113.81786	9337	65408	240						22.77676
49DD251	114.22036	9762	4191	80						22.55616
49DD252	114.22036	9762	4192	155						22.55616
49DD253	114.22036	9762	4193	300						22.55616
49GD511	114.22036	9762	4221	75						22.55616
49GD511	114.22036	9762	4221	75						22.55616
49GD512	114.22036	9762	4222	110						22.55616
49GD512	114.22036	9762	4222	140						22.55616
49GD513	114.22036	9762	4223	280						22.55616
49GD921	114.2271	9762	4821	10						22.5504
49GD922	114.2271	9762	4822	100						22.5504
28DB062	114.02197	10174	4082	190						22.52849
28DB063	114.02197	10174	4083	280						22.52849
49DD041	114.2276	9762	3561	170						22.5473
49DD042	114.2276	9762	3562	250						22.5473
49GD061	114.2276	9762	3661	20						22.5473
49GD062	114.2276	9762	3662	90						22.5473
43DB061	114.14811	9355	3681	75						22.61195
43DB062	114.14811	9355	3682	190						22.61195
43DB063	114.14811	9355	3683	350						22.61195
43GB091	114.14811	9355	3691	80						22.61195
43GB091	114.14811	9355	3691	80						22.61195
43GB092	114.14811	9355	3692	220						22.61195
43GB093	114.14811	9355	3693	315						22.61195
43GB101	114.15737	9355	3711	40						22.61238
43GB102	114.15737	9355	3712	210						22.61238
43GB103	114.15737	9355	3713	295						22.61238
43GB111	114.15175	9355	3731	90						22.61841
43GB112	114.15175	9355	3732	210						22.61841
43GB113	114.15175	9355	3733	340						22.61841
13DA011	114.03609	10129	3981	30						22.5224
13DA012	114.03609	10129	3982	170						22.5224
13DA013	114.03609	10129	3983	280						22.5224
23DA181	114.04009	10167	4241	80						22.64036
23DA182	114.04009	10167	4242	190						22.64036
23DA183	114.04009	10167	4243	320						22.64036
23GA131	114.04009	10167	4251	90						22.64036
23GA132	114.04009	10167	4252	260						22.64036
23GA133	114.04009	10167	4253	320						22.64036
04GA161	113.96757	10144	4031	125						22.54542
04GA162	113.96757	10144	4032	200						22.54542
04GA163	113.96757	10144	4033	0						22.54542
43DB091	114.16009	9355	3741	340						22.60995
43DB092	114.16009	9355	3742	150						22.60995
43DB093	114.16009	9355	3743	260						22.60995
43DB093	114.16009	9355	3743	270						22.60995
43GB121	114.16009	9355	3751	55						22.60995
43GB121	114.16009	9355	3751	55						22.60995
43GB122	114.16009	9355	3752	140						22.60995
43GB123	114.16009	9355	3753	235						22.60995
43GB123	114.16009	9355	3753	235						22.60995
28DB081	114.0329	10174	3741	70						22.5231
28DB082	114.0329	10174	3742	189						22.5231
28DB083	114.0329	10174	3743	260						22.5231
28GB071	114.0329	10174	3561	70						22.5231
28GB072	114.0329	10174	3562	150						22.5231
13DB531	114.03278	10130	4891	15						22.52005
13DB532	114.03278	10130	4892	130						22.52005
13DB533	114.03278	10130	4893	280						22.52005
51GG100	114.30628	9361	3690	0						22.66315
56GD061	114.11147	9377	65408	90						22.70953
56GD061	114.11147	9377	65408	90						22.70953
56GD062	114.11147	9377	3602	270						22.70953
56GD062	114.11147	9377	3602	270						22.70953
46GD131	113.85475	9766	3871	60						22.61415
46GD132	113.85475	9766	3872	155						22.61415
46GD133	113.85475	9766	3873	280						22.61415
32DA192	114.11406	9331	4162	240						22.53335
32GA461	114.11419	9331	4191	0						22.53401
22GA260	114.09178	10165	4460	0						22.54261
04DA121	113.96304	10144	4041	25						22.54976
04DA122	113.96304	10144	4042	165						22.54976
04DA123	113.96304	10144	4043	200						22.54976
